State Code,District Code,Sub District Code,India/ State/ Union Territory/ District/ Sub-district,Name,Total/Rural/Urban,Number of villages Inhabited,Number of villages unhabited,Number of towns,Number of households,Population,"Area
 (In sq. km)",Population per sq. km.,lattitude,longitude,elevation,temp (min),temp (max),temp (mean),terrorist attacks,maoist attacks,border,LWE areas
21,379,2929.0,SUB-DISTRICT,Nikirai ,Total,55,1,0,15611,67946,97.95,694.0,20.5042,86.416,1000.0,48.0,110.0,85.0,0,0,0,0
21,379,2930.0,SUB-DISTRICT,Derabish ,Total,91,3,0,16195,65909,101.06,652.0,20.5042,86.416,1000.0,48.0,110.0,85.0,0,0,0,0
21,379,2931.0,SUB-DISTRICT,Patkura ,Total,188,5,0,42898,177324,232.32,763.0,20.5042,86.416,1000.0,48.0,110.0,85.0,0,0,0,0
21,379,2932.0,SUB-DISTRICT,Marsaghai ,Total,78,12,0,24732,108163,175.23,617.0,20.5042,86.416,1000.0,48.0,110.0,85.0,0,0,0,0
21,379,2933.0,SUB-DISTRICT,Mahakalapada ,Total,131,24,0,28211,124417,350.73,355.0,20.5042,86.416,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,0.0,DISTRICT,Jagatsinghapur ,Total,1223,69,4,261307,1136971,1668.0,682.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2934.0,SUB-DISTRICT,Paradip ,Total,2,4,1,18345,71637,29.53,2426.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2935.0,SUB-DISTRICT,Paradeep Lock ,Total,24,4,1,8257,39766,43.18,921.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2936.0,SUB-DISTRICT,Kujang ,Total,105,11,0,24152,108944,148.87,732.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2937.0,SUB-DISTRICT,Abhyachandpur  ,Total,15,9,0,5165,23588,69.97,337.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2938.0,SUB-DISTRICT,Ersama ,Total,150,7,0,24834,106896,247.03,433.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2939.0,SUB-DISTRICT,Tirtol ,Total,305,7,1,48523,215866,290.89,742.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2940.0,SUB-DISTRICT,Jagatsinghapur,Total,231,10,1,55744,244570,276.14,886.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2941.0,SUB-DISTRICT,Biridi,Total,80,1,0,19553,82795,120.64,686.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2942.0,SUB-DISTRICT,Naugaon ,Total,88,4,0,18961,78016,141.64,551.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,380,2943.0,SUB-DISTRICT,Balikuda ,Total,223,12,0,37773,164893,300.13,549.0,20.2,86.3,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,0.0,DISTRICT,Cuttack,Total,1854,96,11,579170,2624470,3932.0,667.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2944.0,SUB-DISTRICT,Narasinghpur ,Total,157,13,0,22487,97624,471.32,207.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2945.0,SUB-DISTRICT,Kanpur ,Total,69,9,0,13640,59577,178.8,333.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2946.0,SUB-DISTRICT,Badamba ,Total,134,3,1,35641,149793,372.08,403.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2947.0,SUB-DISTRICT,Baidyeswar ,Total,57,4,0,12125,55250,105.68,523.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2948.0,SUB-DISTRICT,Banki ,Total,89,9,1,40960,176567,385.85,458.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2949.0,SUB-DISTRICT,Tigiria ,Total,47,2,1,16519,74639,150.76,495.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2950.0,SUB-DISTRICT,Athagad ,Total,91,10,1,19308,89132,156.39,570.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2951.0,SUB-DISTRICT,Barang ,Total,22,2,2,8997,42545,70.27,605.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2952.0,SUB-DISTRICT,Gurudijhatia ,Total,45,4,0,7286,34081,165.43,206.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2953.0,SUB-DISTRICT,Khuntuni  ,Total,49,2,0,8264,38761,115.77,335.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2954.0,SUB-DISTRICT,Choudwar ,Total,49,11,2,24595,116895,178.51,655.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2955.0,SUB-DISTRICT,Tangi ,Total,95,9,2,17366,83690,184.37,454.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2956.0,SUB-DISTRICT,Mahanga ,Total,193,2,0,44326,186930,224.05,834.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2957.0,SUB-DISTRICT,Salepur ,Total,125,2,0,34206,143416,148.43,966.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2958.0,SUB-DISTRICT,Nischintakoili ,Total,50,0,0,12247,53498,58.94,908.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2959.0,SUB-DISTRICT,Nemalo,Total,97,4,0,16881,69334,107.45,645.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2960.0,SUB-DISTRICT,Kishannagar ,Total,110,1,0,22391,97616,126.69,770.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2961.0,SUB-DISTRICT,Jagatpur ,Total,37,0,0,13482,62359,91.83,679.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2962.0,SUB-DISTRICT,Cuttack Sadar ,Total,97,1,0,24259,108641,121.43,895.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2963.0,SUB-DISTRICT,Kandarpur,Total,27,0,0,7197,33732,33.98,993.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2964.0,SUB-DISTRICT,C.R.R.I. ,Total,4,0,0,618,3190,5.14,620.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2965.0,SUB-DISTRICT,Gobindpur ,Total,65,3,0,14629,63971,79.36,806.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2966.0,SUB-DISTRICT,Olatapur,Total,21,1,0,5445,25543,40.16,636.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2967.0,SUB-DISTRICT,Niali ,Total,126,4,0,33267,147497,210.14,702.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,381,2968.0,SUB-DISTRICT,Cuttack (M Corp.),Total,0,0,1,123034,610189,149.16,4091.0,20.4686,85.8792,1000.0,48.0,110.0,85.0,0,0,0,0
21,382,0.0,DISTRICT,Jajapur  ,Total,1598,185,8,407851,1827192,2899.0,630.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2969.0,SUB-DISTRICT,Sukinda,Total,57,16,0,16682,80344,220.99,364.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2970.0,SUB-DISTRICT,Tomka,Total,44,6,0,10069,45810,174.53,262.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2971.0,SUB-DISTRICT,Kaliapani ,Total,30,2,2,7764,38517,207.52,186.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2972.0,SUB-DISTRICT,Kalinganagar ,Total,33,3,0,10499,49415,142.79,346.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2973.0,SUB-DISTRICT,Jakhapura,Total,11,2,0,3745,17424,48.68,358.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2974.0,SUB-DISTRICT,Jajapur Road ,Total,41,3,1,21133,98293,109.92,894.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2975.0,SUB-DISTRICT,Korai ,Total,140,9,0,20561,96874,187.02,518.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2976.0,SUB-DISTRICT,Panikoili ,Total,81,6,0,13399,65386,127.88,511.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2977.0,SUB-DISTRICT,Jajapur    ,Total,99,4,1,30792,134859,100.91,1336.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2978.0,SUB-DISTRICT,Jajpur Sadar  ,Total,147,11,0,28034,127778,168.45,759.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2979.0,SUB-DISTRICT,Dharmasala ,Total,180,51,1,35054,164969,189.8,869.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2980.0,SUB-DISTRICT,Jenapur  ,Total,79,17,2,18713,87741,166.93,526.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2981.0,SUB-DISTRICT,Kuakhia  ,Total,115,7,0,23698,111408,107.0,1041.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2982.0,SUB-DISTRICT,Badachana ,Total,170,36,0,29345,129826,252.62,514.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2983.0,SUB-DISTRICT,Balichandrapur ,Total,62,2,0,26021,111449,140.7,792.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2984.0,SUB-DISTRICT,Binjharpur ,Total,131,6,1,47171,196780,238.11,826.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2985.0,SUB-DISTRICT,Bari - Ramachandrapur,Total,81,4,0,29857,123956,152.36,814.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,382,2986.0,SUB-DISTRICT,Mangalpur ,Total,97,0,0,35314,146363,162.8,899.0,20.8415,86.3124,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,0.0,DISTRICT,Dhenkanal,Total,1081,127,5,279364,1192811,4452.0,268.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2987.0,SUB-DISTRICT,Parajang ,Total,125,7,1,38920,164482,859.78,191.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2988.0,SUB-DISTRICT,Kamakshyanagar ,Total,109,18,1,26786,117096,427.34,274.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2989.0,SUB-DISTRICT,Kankadahad  ,Total,81,1,0,13114,61222,492.29,124.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2990.0,SUB-DISTRICT,Bhuban ,Total,87,21,1,22588,101051,221.0,457.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2991.0,SUB-DISTRICT,Gandia ,Total,120,20,0,25204,104442,482.56,216.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2992.0,SUB-DISTRICT,Nihalprasad ,Total,52,8,0,12345,53452,169.09,316.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2993.0,SUB-DISTRICT,Tumusingha ,Total,52,12,0,12475,53802,168.59,319.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2994.0,SUB-DISTRICT,Motunga ,Total,58,8,0,14709,62014,123.61,502.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2995.0,SUB-DISTRICT,Bhusan Steel Limited,Total,25,4,0,6213,26821,80.75,332.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2996.0,SUB-DISTRICT,Balimi ,Total,45,2,0,12057,47592,122.63,388.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2997.0,SUB-DISTRICT,Hindol ,Total,55,0,0,10877,44159,244.6,181.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2998.0,SUB-DISTRICT,Rasol ,Total,60,4,0,17911,73850,357.89,206.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,383,2999.0,SUB-DISTRICT,Dhenkanal Sadar ,Total,212,22,2,66165,282828,701.87,403.0,20.6614,85.601,1000.0,48.0,110.0,85.0,0,0,0,1
21,384,0.0,DISTRICT,Anugul  ,Total,1654,217,18,297050,1273821,6375.0,200.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3000.0,SUB-DISTRICT,Palalahada ,Total,142,3,1,15686,66385,686.0,97.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3001.0,SUB-DISTRICT,Khamar ,Total,129,16,0,15302,63421,479.74,132.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3002.0,SUB-DISTRICT,Rengali Damsite ,Total,40,3,1,9310,37838,80.46,470.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3003.0,SUB-DISTRICT,Kaniha ,Total,81,26,0,14182,55678,354.59,157.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3004.0,SUB-DISTRICT,N.T.P.C.   ,Total,15,2,0,4218,16590,19.41,855.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3005.0,SUB-DISTRICT,Samal Barrage ,Total,41,11,1,7794,31421,171.27,183.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3006.0,SUB-DISTRICT,Talcher Sadar,Total,104,32,1,21928,97968,146.79,667.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3007.0,SUB-DISTRICT,Colliery ,Total,32,15,4,14306,61938,85.05,728.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3008.0,SUB-DISTRICT,Bikrampur ,Total,12,1,2,5795,25772,28.98,889.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3009.0,SUB-DISTRICT,NALCO   ,Total,9,2,3,11790,50375,42.94,1173.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3010.0,SUB-DISTRICT,Banarpal,Total,55,16,3,17992,78771,192.41,409.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,2995.0,SUB-DISTRICT,Bhusan Steel Limited,Total,2,0,0,272,1098,39.07,28.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3011.0,SUB-DISTRICT,Anugul ,Total,92,3,1,34890,155203,227.4,683.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3012.0,SUB-DISTRICT,Jarapada ,Total,53,3,0,14071,61335,291.89,210.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3013.0,SUB-DISTRICT,Industrial  ,Total,39,4,0,8096,34314,152.66,225.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3014.0,SUB-DISTRICT,Chhendipada ,Total,111,11,0,24523,103804,405.62,256.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3015.0,SUB-DISTRICT,Handapa,Total,93,10,0,12003,51620,407.22,127.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3016.0,SUB-DISTRICT,Kishorenagar ,Total,139,11,0,13131,56423,366.12,154.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3017.0,SUB-DISTRICT,Athmallik ,Total,117,19,1,13557,56953,392.82,145.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3018.0,SUB-DISTRICT,Kiakata,Total,56,10,0,3722,15777,138.62,114.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3019.0,SUB-DISTRICT,Thakurgarh ,Total,124,9,0,10949,49898,563.78,89.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3020.0,SUB-DISTRICT,Purunakot ,Total,81,6,0,6746,29526,691.91,43.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,384,3021.0,SUB-DISTRICT,Bantala ,Total,87,4,0,16787,71713,410.26,175.0,20.849,85.0608,1000.0,48.0,110.0,85.0,0,0,0,0
21,385,0.0,DISTRICT,Nayagarh  ,Total,1541,151,9,228315,962789,3890.0,248.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3022.0,SUB-DISTRICT,Gania ,Total,100,14,0,9247,38506,461.38,83.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3023.0,SUB-DISTRICT,Dasapalla ,Total,190,28,1,19248,77560,553.01,140.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3024.0,SUB-DISTRICT,Banigochha ,Total,161,36,0,6684,26348,350.03,75.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3025.0,SUB-DISTRICT,Nuagaon ,Total,100,5,0,11254,44036,252.76,174.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3026.0,SUB-DISTRICT,Khandapada ,Total,146,18,2,22613,96214,332.69,289.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3027.0,SUB-DISTRICT,Fategarh,Total,138,12,0,29311,125616,223.01,563.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3028.0,SUB-DISTRICT,Nayagarh ,Total,40,0,1,13846,60036,60.06,1000.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3029.0,SUB-DISTRICT,Itamati ,Total,54,2,1,16960,71641,81.84,875.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3030.0,SUB-DISTRICT,Nayagarh Sadar,Total,78,7,0,11493,48977,231.91,211.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3031.0,SUB-DISTRICT,Odagaon,Total,205,16,1,28465,116027,543.88,213.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3032.0,SUB-DISTRICT,Sarankul,Total,110,9,0,25788,106909,290.19,368.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,385,3033.0,SUB-DISTRICT,Ranapur ,Total,219,4,3,33406,150919,509.24,296.0,20.12,85.0,1000.0,48.0,110.0,85.0,0,0,0,1
21,386,0.0,DISTRICT,Khordha ,Total,1356,178,13,494212,2251673,2813.0,800.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3034.0,SUB-DISTRICT,Bolagad ,Total,143,14,0,20808,90794,171.7,529.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3035.0,SUB-DISTRICT,Begunia,Total,142,12,0,21711,97166,244.13,398.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3036.0,SUB-DISTRICT,Khordha ,Total,87,6,1,28854,139978,212.6,658.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3037.0,SUB-DISTRICT,Khordha Sadar,Total,68,6,1,12457,62040,127.54,486.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3038.0,SUB-DISTRICT,Chandaka,Total,43,8,0,11380,55468,220.68,251.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3039.0,SUB-DISTRICT,Nandankanan,Total,12,0,0,3590,17670,17.46,1012.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3041.0,SUB-DISTRICT,Mancheswar,Total,5,0,0,1051,5117,12.54,408.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3042.0,SUB-DISTRICT,Balianta ,Total,80,2,1,19535,91728,90.68,1012.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3043.0,SUB-DISTRICT,Balipatna,Total,97,2,3,29771,132796,170.01,781.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3044.0,SUB-DISTRICT,Lingaraj,Total,1,0,0,30,189,2.05,92.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3045.0,SUB-DISTRICT,Airfield (Kapila Prasad),Total,18,3,0,2606,13445,34.21,393.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3046.0,SUB-DISTRICT,Uttara P.S ,Total,28,2,0,2569,12941,25.02,517.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3047.0,SUB-DISTRICT,Khandagiri ,Total,4,2,0,477,2572,15.6,165.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3048.0,SUB-DISTRICT,Tamando ,Total,16,1,0,3447,16406,20.98,782.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3049.0,SUB-DISTRICT,Jatani,Total,57,11,1,26269,126405,135.86,930.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3050.0,SUB-DISTRICT,Jankia ,Total,102,14,0,17327,84608,196.05,432.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3051.0,SUB-DISTRICT,Nirakarpur,Total,44,12,0,7467,37980,51.2,742.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3052.0,SUB-DISTRICT,Tangi,Total,122,21,2,31410,152037,250.07,608.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3053.0,SUB-DISTRICT,Balugaon,Total,123,5,2,24051,113758,162.46,700.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3054.0,SUB-DISTRICT,Banapur,Total,164,57,1,23388,113212,466.86,242.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,386,3055.0,SUB-DISTRICT,Bhubaneswar (M.Corp.),Total,0,0,1,206014,885363,185.3,4778.0,20.2,85.6,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,0.0,DISTRICT,Puri,Total,1600,107,6,367269,1698730,3479.0,488.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3056.0,SUB-DISTRICT,Delanga,Total,122,8,1,23537,109291,182.05,600.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3057.0,SUB-DISTRICT,Pipili ,Total,192,12,1,33305,159750,200.2,798.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3058.0,SUB-DISTRICT,Nimapada,Total,236,3,1,47601,208139,257.98,807.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3059.0,SUB-DISTRICT,Kakatpur,Total,76,5,0,23684,100525,104.42,963.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3060.0,SUB-DISTRICT,Astaranga,Total,84,5,0,15714,67748,133.05,509.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3061.0,SUB-DISTRICT,Konark,Total,69,11,1,11860,54999,156.87,351.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3062.0,SUB-DISTRICT,Gop,Total,142,9,0,27880,121665,211.72,575.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3063.0,SUB-DISTRICT,Ramachandi,Total,29,3,0,4805,22531,103.01,219.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3064.0,SUB-DISTRICT,Satyabadi,Total,169,4,0,43350,196136,282.34,695.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3065.0,SUB-DISTRICT,Chandanpur ,Total,81,6,1,18007,87953,133.0,661.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3066.0,SUB-DISTRICT,Sadar ,Total,97,12,0,22367,107735,260.24,414.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3067.0,SUB-DISTRICT,Brahmagiri,Total,155,11,0,27308,132319,1176.89,112.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3068.0,SUB-DISTRICT,Gadisagada,Total,65,5,0,14623,71870,129.88,553.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3069.0,SUB-DISTRICT,Krushna Prasad ,Total,83,13,0,12088,57505,130.54,441.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,387,3070.0,SUB-DISTRICT,Puri (M),Total,0,0,1,41140,200564,16.84,11910.0,19.8076,85.8253,1000.0,48.0,110.0,85.0,0,0,0,0
21,388,0.0,DISTRICT,Ganjam,Total,2783,412,39,758267,3529031,8206.0,430.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3071.0,SUB-DISTRICT,Tarasingi,Total,104,3,1,19762,84981,756.85,112.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3072.0,SUB-DISTRICT,Buguda,Total,96,7,1,29924,136212,344.79,395.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3073.0,SUB-DISTRICT,Jagannath Prasad,Total,76,3,0,18600,79901,248.34,322.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3074.0,SUB-DISTRICT,Bhanjanagar,Total,131,8,4,38693,177235,635.8,279.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3075.0,SUB-DISTRICT,Gangapur,Total,108,12,0,23918,114480,294.11,389.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3076.0,SUB-DISTRICT,Surada,Total,106,10,1,19129,87684,559.23,157.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3077.0,SUB-DISTRICT,Badagada,Total,242,40,1,27397,125836,734.82,171.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3078.0,SUB-DISTRICT,Asika,Total,91,11,2,30153,143770,183.31,784.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3079.0,SUB-DISTRICT,Dharakote,Total,54,9,1,12199,57528,56.6,1016.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3080.0,SUB-DISTRICT,Kabisuryanagar,Total,108,7,1,37590,176640,250.73,704.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3081.0,SUB-DISTRICT,Polasara,Total,114,13,1,29297,136703,402.09,340.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3082.0,SUB-DISTRICT,Kodala,Total,122,46,1,31998,151318,261.86,578.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
21,388,3083.0,SUB-DISTRICT,Khalikote,Total,131,46,2,30757,146713,288.97,508.0,19.5,84.5,1000.0,48.0,110.0,85.0,0,0,0,1
